transaction_id,product_id,seller_id,buyer_id,transaction_date,selling_price,final_price,discount_rate,status,location,payment_method
T003399,P000979,U000698,U001203,2024-05-23 00:00:00,120,120,0.0,已完成,宿舍楼下,支付宝
T003400,P001259,U000411,U000087,2021-04-30 00:00:00,1140,1030,9.65,已完成,体育馆,支付宝
T003401,P006805,U000816,U001750,2021-05-23 00:00:00,60,60,0.0,已取消,宿舍楼下,银行卡
T003402,P003293,U001971,U001005,2023-07-16 00:00:00,350,320,8.57,已完成,体育馆,银行卡
T003403,P002007,U000065,U001789,2022-04-16 00:00:00,240,230,4.17,已完成,教学楼,支付宝
T003404,P003844,U002783,U002033,2022-11-18 00:00:00,1100,1070,2.73,已取消,食堂,微信
T003405,P002267,U002691,U002243,2024-06-01 00:00:00,240,240,0.0,退款中,宿舍楼下,现金
T003406,P005618,U000176,U000470,2020-12-29 00:00:00,240,230,4.17,已完成,校门口,银行卡
T003407,P007451,U002692,U000794,2021-08-02 00:00:00,7520,7500,0.27,已完成,快递站,微信
T003408,P000207,U002130,U002121,2021-04-24 00:00:00,190,170,10.53,退款中,体育馆,银行卡
T003409,P001472,U002396,U000884,2020-11-28 00:00:00,110,100,9.09,已取消,食堂,银行卡
T003410,P007329,U002908,U000194,2020-12-16 00:00:00,280,270,3.57,已完成,校门口,微信
T003411,P003918,U001843,U002707,2023-04-13 00:00:00,150,140,6.67,已完成,食堂,银行卡
T003412,P002154,U001508,U000670,2023-05-03 00:00:00,270,250,7.41,已完成,教学楼,微信
T003413,P003605,U001088,U001168,2021-03-05 00:00:00,280,260,7.14,已完成,校门口,支付宝
T003414,P001664,U002273,U002184,2022-03-04 00:00:00,80,80,0.0,退款中,宿舍楼下,银行卡
T003415,P000214,U002824,U001933,2021-06-23 00:00:00,80,80,0.0,已完成,线上交易,银行卡
T003416,P001305,U000428,U001306,2023-08-20 00:00:00,150,150,0.0,已完成,宿舍楼下,支付宝
T003417,P007223,U001487,U001494,2023-03-25 00:00:00,260,250,3.85,退款中,体育馆,微信
T003418,P007116,U000659,U002157,2022-02-23 00:00:00,40,40,0.0,已取消,体育馆,银行卡
T003419,P007768,U001079,U000436,2021-05-21 00:00:00,300,290,3.33,已完成,宿舍楼下,微信
T003420,P001264,U002987,U000138,2022-01-19 00:00:00,460,420,8.7,退款中,食堂,银行卡
T003421,P000698,U000692,U001070,2022-10-26 00:00:00,270,240,11.11,已完成,体育馆,微信
T003422,P000487,U000364,U002748,2022-10-19 00:00:00,4200,4120,1.9,已完成,教学楼,银行卡
T003423,P005347,U001223,U000162,2020-10-13 00:00:00,80,80,0.0,已完成,快递站,现金
T003424,P005891,U000993,U001032,2021-11-03 00:00:00,390,380,2.56,已完成,线上交易,银行卡
T003425,P005676,U002789,U001637,2023-03-30 00:00:00,4510,4300,4.66,已完成,体育馆,支付宝
T003426,P005775,U001484,U002068,2020-12-13 00:00:00,130,120,7.69,已完成,快递站,微信
T003427,P000087,U000266,U000703,2020-12-21 00:00:00,60,60,0.0,已完成,快递站,微信
T003428,P006826,U001298,U002238,2023-04-15 00:00:00,150,150,0.0,已完成,快递站,支付宝
T003429,P007367,U001262,U002109,2021-05-21 00:00:00,290,280,3.45,已完成,宿舍楼下,支付宝
T003430,P001974,U002440,U000359,2021-12-01 00:00:00,110,100,9.09,已完成,校门口,微信
T003431,P001757,U002600,U002461,2023-08-10 00:00:00,30,30,0.0,已完成,食堂,现金
T003432,P001528,U001802,U002771,2021-07-10 00:00:00,320,310,3.12,退款中,线上交易,银行卡
T003433,P002402,U002496,U001304,2022-10-16 00:00:00,130,120,7.69,已完成,体育馆,支付宝
T003434,P002235,U001816,U001863,2022-01-14 00:00:00,70,60,14.29,已完成,快递站,微信
T003435,P000011,U000334,U000779,2021-05-11 00:00:00,260,250,3.85,已取消,校门口,微信
T003436,P006059,U000577,U000287,2023-07-06 00:00:00,360,340,5.56,已完成,线上交易,现金
T003437,P003140,U001377,U000149,2024-06-21 00:00:00,130,130,0.0,已完成,食堂,支付宝
T003438,P006214,U001012,U000161,2023-12-13 00:00:00,70,60,14.29,已完成,快递站,银行卡
T003439,P004575,U001888,U000523,2021-09-06 00:00:00,100,90,10.0,已取消,食堂,现金
T003440,P006034,U001982,U002362,2024-05-31 00:00:00,630,620,1.59,已完成,宿舍楼下,微信
T003441,P007619,U000585,U002457,2023-06-14 00:00:00,130,120,7.69,已完成,体育馆,现金
T003442,P004928,U000230,U001973,2023-12-04 00:00:00,110,110,0.0,已取消,校门口,银行卡
T003443,P006058,U000114,U000270,2024-05-22 00:00:00,100,90,10.0,退款中,校门口,支付宝
T003444,P002146,U002046,U000352,2022-01-03 00:00:00,80,80,0.0,已完成,图书馆门口,支付宝
T003445,P001683,U001680,U002407,2021-11-03 00:00:00,280,260,7.14,退款中,线上交易,银行卡
T003446,P001354,U001861,U001386,2021-01-12 00:00:00,80,80,0.0,已完成,线上交易,银行卡
T003447,P003398,U002370,U000658,2022-04-16 00:00:00,90,90,0.0,已完成,快递站,支付宝
T003448,P004659,U000567,U000126,2022-03-10 00:00:00,140,130,7.14,退款中,校门口,银行卡
T003449,P006807,U000393,U002417,2023-02-25 00:00:00,150,140,6.67,已完成,线上交易,支付宝
T003450,P005158,U002389,U002775,2022-07-02 00:00:00,300,290,3.33,已完成,宿舍楼下,现金
T003451,P004675,U000090,U001964,2022-08-12 00:00:00,100,90,10.0,已完成,校门口,支付宝
T003452,P004356,U001622,U000937,2023-08-16 00:00:00,110,100,9.09,已取消,校门口,现金
T003453,P002264,U000094,U001926,2023-04-10 00:00:00,170,160,5.88,已完成,校门口,支付宝
T003454,P006492,U002666,U000792,2021-05-16 00:00:00,60,60,0.0,已完成,图书馆门口,支付宝
T003455,P001131,U001859,U002322,2021-09-21 00:00:00,240,220,8.33,已完成,图书馆门口,银行卡
T003456,P000094,U002905,U001611,2023-06-19 00:00:00,290,270,6.9,已完成,图书馆门口,微信
T003457,P001713,U001153,U002151,2020-12-20 00:00:00,180,180,0.0,退款中,体育馆,现金
T003458,P003932,U001025,U000184,2024-04-25 00:00:00,190,180,5.26,已完成,校门口,银行卡
T003459,P005499,U001913,U002333,2023-06-04 00:00:00,290,280,3.45,已完成,食堂,银行卡
T003460,P003626,U000655,U000531,2023-02-07 00:00:00,290,260,10.34,退款中,体育馆,银行卡
T003461,P001671,U000941,U000987,2021-01-22 00:00:00,150,140,6.67,已完成,线上交易,微信
T003462,P006831,U000628,U001045,2021-06-02 00:00:00,70,70,0.0,已完成,体育馆,银行卡
T003463,P002213,U001109,U002793,2023-12-28 00:00:00,420,410,2.38,已完成,宿舍楼下,微信
T003464,P002293,U001518,U002027,2021-02-06 00:00:00,920,870,5.43,已完成,图书馆门口,支付宝
T003465,P004967,U000446,U001403,2024-06-27 00:00:00,80,80,0.0,退款中,教学楼,银行卡
T003466,P003787,U000577,U000390,2022-01-29 00:00:00,250,230,8.0,已完成,快递站,银行卡
T003467,P001938,U001756,U000454,2022-07-27 00:00:00,5070,5050,0.39,已取消,教学楼,银行卡
T003468,P005341,U002297,U002642,2023-08-25 00:00:00,110,110,0.0,已完成,快递站,支付宝
T003469,P000752,U001835,U000772,2021-11-18 00:00:00,120,110,8.33,已取消,校门口,支付宝
T003470,P005054,U002974,U000903,2022-08-06 00:00:00,140,140,0.0,已完成,宿舍楼下,银行卡
T003471,P004689,U001354,U000465,2021-05-06 00:00:00,100,90,10.0,已完成,体育馆,支付宝
T003472,P000038,U000891,U001081,2024-04-07 00:00:00,30,30,0.0,已完成,图书馆门口,现金
T003473,P001360,U001819,U001636,2021-06-13 00:00:00,20,20,0.0,已取消,食堂,支付宝
T003474,P000059,U001419,U000058,2021-04-03 00:00:00,30,30,0.0,已完成,食堂,支付宝
T003475,P005846,U000143,U002704,2022-03-03 00:00:00,390,370,5.13,已取消,图书馆门口,银行卡
T003476,P007507,U002544,U001172,2022-05-20 00:00:00,160,150,6.25,退款中,线上交易,支付宝
T003477,P005689,U000399,U000927,2024-06-23 00:00:00,70,70,0.0,退款中,食堂,微信
T003478,P001006,U002086,U000743,2023-04-11 00:00:00,140,130,7.14,已完成,宿舍楼下,银行卡
T003479,P004859,U002628,U001293,2021-12-30 00:00:00,180,170,5.56,已完成,校门口,支付宝
T003480,P001840,U002472,U002864,2022-01-17 00:00:00,60,60,0.0,已完成,快递站,银行卡
T003481,P003659,U000791,U000171,2023-02-07 00:00:00,80,70,12.5,已完成,图书馆门口,微信
T003482,P003750,U002544,U000942,2024-03-24 00:00:00,710,660,7.04,已完成,体育馆,微信
T003483,P001042,U000608,U002543,2020-11-17 00:00:00,120,120,0.0,退款中,快递站,现金
T003484,P005558,U001724,U000804,2022-12-13 00:00:00,80,80,0.0,退款中,图书馆门口,银行卡
T003485,P003374,U001381,U001404,2024-04-20 00:00:00,220,210,4.55,已取消,校门口,现金
T003486,P007761,U000268,U001675,2021-08-15 00:00:00,130,120,7.69,已完成,校门口,微信
T003487,P006186,U002544,U002411,2020-10-21 00:00:00,1030,990,3.88,已完成,体育馆,支付宝
T003488,P006466,U000277,U002177,2024-01-05 00:00:00,150,150,0.0,已完成,宿舍楼下,现金
T003489,P000440,U000175,U001226,2023-05-04 00:00:00,10820,10350,4.34,已完成,宿舍楼下,银行卡
T003490,P006913,U002509,U002044,2023-03-19 00:00:00,130,120,7.69,已完成,体育馆,银行卡
T003491,P006313,U001781,U001251,2020-11-18 00:00:00,280,270,3.57,已完成,教学楼,支付宝
T003492,P001553,U001246,U000493,2024-06-09 00:00:00,130,130,0.0,退款中,线上交易,银行卡
T003493,P002766,U002444,U000030,2020-11-29 00:00:00,30,30,0.0,已完成,快递站,现金
T003494,P005014,U002781,U002631,2021-01-09 00:00:00,70,60,14.29,已完成,图书馆门口,微信
T003495,P000279,U001311,U002857,2023-07-10 00:00:00,200,200,0.0,已完成,教学楼,支付宝
T003496,P005942,U000576,U000512,2023-04-27 00:00:00,30,30,0.0,已完成,宿舍楼下,支付宝
T003497,P003337,U002888,U002976,2021-08-10 00:00:00,170,170,0.0,已取消,校门口,银行卡
T003498,P005746,U002561,U002409,2024-03-12 00:00:00,70,70,0.0,已完成,食堂,现金
T003499,P006693,U000812,U002793,2022-05-29 00:00:00,200,190,5.0,已完成,食堂,微信
T003500,P001243,U002998,U002141,2021-11-08 00:00:00,220,210,4.55,退款中,校门口,微信
T003501,P005401,U001091,U002732,2020-11-20 00:00:00,110,110,0.0,已完成,食堂,现金
T003502,P007624,U002949,U000783,2022-03-06 00:00:00,280,270,3.57,已完成,校门口,现金
T003503,P002632,U002326,U001897,2023-12-17 00:00:00,210,200,4.76,退款中,线上交易,微信
T003504,P001122,U000122,U000055,2021-09-20 00:00:00,260,250,3.85,已完成,快递站,微信
T003505,P007770,U001617,U000787,2023-03-14 00:00:00,110,100,9.09,已取消,校门口,现金
T003506,P003489,U000343,U000992,2021-02-22 00:00:00,120,110,8.33,已完成,教学楼,现金
T003507,P003614,U000916,U002101,2023-10-19 00:00:00,2580,2420,6.2,已取消,校门口,支付宝
T003508,P004086,U001940,U001157,2024-06-09 00:00:00,140,140,0.0,已完成,体育馆,微信
T003509,P000231,U001508,U000417,2020-12-04 00:00:00,230,210,8.7,已完成,体育馆,微信
T003510,P006773,U000093,U002304,2023-12-17 00:00:00,370,360,2.7,已完成,校门口,现金
T003511,P006631,U000746,U002606,2023-10-28 00:00:00,20,20,0.0,已完成,教学楼,银行卡
T003512,P007925,U000033,U001098,2023-09-14 00:00:00,240,240,0.0,已完成,体育馆,现金
T003513,P003979,U000107,U002773,2024-03-08 00:00:00,100,90,10.0,已完成,图书馆门口,微信
T003514,P005880,U002478,U002380,2022-11-04 00:00:00,190,170,10.53,退款中,体育馆,现金
T003515,P001957,U000350,U001527,2020-10-31 00:00:00,130,120,7.69,已完成,图书馆门口,现金
T003516,P007917,U000136,U002142,2021-01-28 00:00:00,100,90,10.0,已取消,宿舍楼下,现金
T003517,P000346,U001737,U000385,2024-06-14 00:00:00,60,60,0.0,已完成,图书馆门口,支付宝
T003518,P002252,U001533,U002420,2023-12-11 00:00:00,100,90,10.0,已完成,体育馆,银行卡
T003519,P001976,U001461,U002869,2022-07-24 00:00:00,170,160,5.88,已完成,图书馆门口,微信
T003520,P001386,U000577,U000157,2021-09-07 00:00:00,380,360,5.26,已完成,快递站,微信
T003521,P007224,U000577,U002361,2024-04-02 00:00:00,80,80,0.0,已取消,图书馆门口,微信
T003522,P001195,U002868,U001101,2021-04-02 00:00:00,310,290,6.45,退款中,教学楼,支付宝
T003523,P000324,U000888,U002589,2024-03-11 00:00:00,1130,1110,1.77,已完成,教学楼,支付宝
T003524,P000556,U000701,U001054,2021-09-18 00:00:00,200,180,10.0,已完成,快递站,支付宝
T003525,P005029,U002675,U000921,2021-03-30 00:00:00,50,50,0.0,已完成,食堂,银行卡
T003526,P007345,U002159,U002852,2023-10-28 00:00:00,1000,920,8.0,退款中,体育馆,银行卡
T003527,P007369,U002869,U002482,2021-08-03 00:00:00,250,240,4.0,已完成,快递站,银行卡
T003528,P002115,U001148,U000802,2023-04-22 00:00:00,60,60,0.0,已取消,教学楼,支付宝
T003529,P007482,U002610,U000958,2020-12-12 00:00:00,2420,2370,2.07,已取消,图书馆门口,银行卡
T003530,P007628,U002083,U002166,2021-09-12 00:00:00,50,50,0.0,已完成,图书馆门口,银行卡
T003531,P005067,U001540,U001349,2021-08-24 00:00:00,760,700,7.89,已完成,体育馆,微信
T003532,P007961,U002216,U002400,2021-03-01 00:00:00,260,240,7.69,已完成,体育馆,支付宝
T003533,P002133,U000632,U000998,2020-12-24 00:00:00,230,230,0.0,已完成,宿舍楼下,支付宝
T003534,P004983,U001993,U001729,2021-03-31 00:00:00,120,120,0.0,已完成,体育馆,微信
T003535,P004378,U002003,U002216,2024-06-30 00:00:00,160,160,0.0,已完成,食堂,支付宝
T003536,P002439,U002719,U000021,2021-04-28 00:00:00,170,160,5.88,已完成,校门口,银行卡
T003537,P006448,U000293,U002095,2021-06-23 00:00:00,80,80,0.0,已取消,教学楼,微信
T003538,P000033,U000069,U000178,2022-09-01 00:00:00,50,50,0.0,已完成,线上交易,支付宝
T003539,P006209,U002783,U002472,2023-01-27 00:00:00,160,150,6.25,退款中,食堂,微信
T003540,P007936,U000138,U001555,2024-02-02 00:00:00,270,260,3.7,退款中,教学楼,银行卡
T003541,P001063,U000592,U001855,2023-03-04 00:00:00,450,430,4.44,已完成,宿舍楼下,支付宝
T003542,P001311,U000564,U002624,2021-10-22 00:00:00,290,260,10.34,已完成,教学楼,支付宝
T003543,P007148,U000003,U000987,2023-09-25 00:00:00,120,110,8.33,已完成,体育馆,支付宝
T003544,P006095,U002677,U000181,2022-10-07 00:00:00,200,190,5.0,退款中,图书馆门口,微信
T003545,P007237,U000108,U001669,2023-07-31 00:00:00,50,50,0.0,已取消,线上交易,现金
T003546,P002944,U001859,U001395,2024-04-06 00:00:00,20,20,0.0,已完成,线上交易,现金
T003547,P001916,U002653,U000346,2024-06-27 00:00:00,30,30,0.0,已完成,食堂,银行卡
T003548,P005798,U001390,U000930,2022-02-16 00:00:00,260,240,7.69,已完成,宿舍楼下,微信
T003549,P004619,U002927,U002513,2023-02-24 00:00:00,130,130,0.0,已完成,校门口,支付宝
T003550,P001584,U000897,U000425,2022-03-10 00:00:00,270,250,7.41,已完成,快递站,银行卡
T003551,P006668,U002523,U002107,2024-04-06 00:00:00,150,140,6.67,已完成,校门口,微信
T003552,P000404,U001470,U001729,2023-08-07 00:00:00,60,60,0.0,退款中,线上交易,支付宝
T003553,P004108,U000395,U002491,2022-12-04 00:00:00,60,60,0.0,已取消,食堂,支付宝
T003554,P006679,U002620,U002217,2021-04-09 00:00:00,90,90,0.0,已完成,线上交易,现金
T003555,P003578,U001571,U000207,2024-06-14 00:00:00,60,60,0.0,退款中,线上交易,支付宝
T003556,P004916,U000542,U002812,2021-12-27 00:00:00,60,60,0.0,已完成,快递站,银行卡
T003557,P007867,U002870,U000329,2021-07-07 00:00:00,1210,1140,5.79,已完成,教学楼,支付宝
T003558,P006859,U002984,U002301,2022-03-20 00:00:00,90,80,11.11,已完成,线上交易,银行卡
T003559,P004514,U002125,U000538,2021-01-24 00:00:00,90,90,0.0,已取消,食堂,微信
T003560,P004125,U000349,U000341,2022-10-18 00:00:00,70,70,0.0,已完成,线上交易,现金
T003561,P003350,U002504,U002414,2024-04-22 00:00:00,360,320,11.11,已取消,图书馆门口,支付宝
T003562,P005542,U000719,U001659,2023-07-05 00:00:00,3600,3240,10.0,已完成,宿舍楼下,支付宝
T003563,P002072,U001820,U001102,2022-11-12 00:00:00,50,50,0.0,已完成,图书馆门口,现金
T003564,P006879,U000706,U002042,2023-02-27 00:00:00,210,190,9.52,退款中,食堂,银行卡
T003565,P000895,U002104,U001534,2020-11-28 00:00:00,3310,3100,6.34,退款中,食堂,支付宝
T003566,P001903,U000338,U002763,2022-09-24 00:00:00,260,250,3.85,已完成,宿舍楼下,现金
T003567,P007924,U000538,U002017,2021-02-02 00:00:00,170,160,5.88,已取消,图书馆门口,支付宝
T003568,P005408,U000299,U000660,2021-08-25 00:00:00,330,310,6.06,已完成,图书馆门口,银行卡
T003569,P007644,U000810,U002168,2022-09-23 00:00:00,270,250,7.41,已取消,校门口,现金
T003570,P001270,U000119,U002457,2021-08-14 00:00:00,460,430,6.52,退款中,图书馆门口,银行卡
T003571,P007373,U000940,U002090,2022-11-27 00:00:00,40,40,0.0,退款中,体育馆,微信
T003572,P002400,U001637,U001409,2022-08-26 00:00:00,20,20,0.0,已完成,食堂,支付宝
T003573,P002280,U000182,U002008,2020-12-24 00:00:00,30,30,0.0,已完成,教学楼,支付宝
T003574,P002784,U000746,U001172,2021-12-11 00:00:00,150,150,0.0,已完成,校门口,微信
T003575,P007174,U000137,U001126,2023-06-09 00:00:00,50,50,0.0,退款中,图书馆门口,现金
T003576,P002995,U002455,U002840,2021-08-30 00:00:00,270,250,7.41,已完成,体育馆,现金
T003577,P007741,U001657,U000800,2021-11-19 00:00:00,240,240,0.0,已完成,体育馆,支付宝
T003578,P002549,U002666,U001233,2021-10-24 00:00:00,170,160,5.88,已完成,体育馆,现金
T003579,P007604,U001352,U000049,2021-09-07 00:00:00,300,280,6.67,退款中,宿舍楼下,银行卡
T003580,P005635,U002442,U000284,2023-11-29 00:00:00,340,310,8.82,已完成,图书馆门口,微信
T003581,P003170,U002769,U000045,2021-06-20 00:00:00,180,170,5.56,已取消,体育馆,现金
T003582,P000290,U000174,U000973,2021-01-14 00:00:00,200,180,10.0,已完成,体育馆,银行卡
T003583,P003370,U002429,U002865,2024-02-01 00:00:00,360,340,5.56,已完成,线上交易,微信
T003584,P001909,U002802,U000949,2024-01-18 00:00:00,290,290,0.0,已完成,体育馆,支付宝
T003585,P006438,U002609,U000557,2022-02-12 00:00:00,320,310,3.12,退款中,图书馆门口,支付宝
T003586,P005675,U001611,U001724,2022-01-30 00:00:00,290,260,10.34,已完成,线上交易,现金
T003587,P007719,U000430,U001675,2024-02-12 00:00:00,4960,4890,1.41,退款中,快递站,银行卡
T003588,P001758,U002569,U001752,2022-10-02 00:00:00,100,100,0.0,已完成,食堂,微信
T003589,P003819,U001966,U000429,2022-11-23 00:00:00,80,80,0.0,已完成,宿舍楼下,现金
T003590,P005861,U001675,U000659,2023-04-09 00:00:00,410,410,0.0,已完成,食堂,银行卡
T003591,P003736,U001432,U002788,2022-08-31 00:00:00,330,310,6.06,已完成,快递站,支付宝
T003592,P004364,U001645,U001362,2022-01-30 00:00:00,30,30,0.0,已完成,线上交易,支付宝
T003593,P000176,U000153,U002081,2022-12-02 00:00:00,2120,1950,8.02,已完成,食堂,银行卡
T003594,P007501,U000569,U001738,2023-02-16 00:00:00,80,80,0.0,已完成,校门口,现金
T003595,P005052,U002134,U001053,2024-04-03 00:00:00,100,100,0.0,已完成,图书馆门口,银行卡
T003596,P006327,U001323,U002404,2022-09-20 00:00:00,1360,1260,7.35,已完成,食堂,支付宝
T003597,P006573,U002023,U002169,2021-06-01 00:00:00,100,100,0.0,已取消,宿舍楼下,银行卡
T003598,P000450,U000847,U002369,2022-12-31 00:00:00,70,60,14.29,已完成,线上交易,支付宝
T003599,P000186,U000897,U000274,2022-02-04 00:00:00,270,250,7.41,已完成,食堂,微信
T003600,P002836,U001731,U001195,2020-10-28 00:00:00,480,450,6.25,已完成,快递站,支付宝
T003601,P002834,U000555,U001051,2021-11-22 00:00:00,10,10,0.0,已取消,教学楼,支付宝
T003602,P003258,U002285,U002968,2023-05-29 00:00:00,150,140,6.67,已完成,校门口,支付宝
T003603,P001147,U002184,U002057,2022-03-05 00:00:00,330,310,6.06,已完成,线上交易,支付宝
T003604,P001247,U001571,U001614,2021-11-10 00:00:00,100,100,0.0,已完成,图书馆门口,微信
T003605,P003355,U002286,U000861,2021-03-30 00:00:00,400,370,7.5,已完成,体育馆,银行卡
T003606,P006348,U002558,U002622,2022-10-18 00:00:00,240,220,8.33,已完成,食堂,微信
T003607,P004153,U000824,U002052,2022-10-29 00:00:00,130,120,7.69,退款中,线上交易,微信
T003608,P004363,U001192,U002602,2021-05-11 00:00:00,90,80,11.11,已完成,线上交易,支付宝
T003609,P000761,U000879,U001489,2021-10-08 00:00:00,80,70,12.5,已完成,图书馆门口,支付宝
T003610,P002274,U000952,U000640,2022-10-01 00:00:00,170,160,5.88,已完成,校门口,微信
T003611,P004475,U000216,U000315,2023-02-10 00:00:00,120,120,0.0,已取消,食堂,微信
T003612,P005668,U001495,U002554,2024-05-08 00:00:00,200,180,10.0,已完成,食堂,微信
T003613,P003330,U001176,U000162,2021-09-21 00:00:00,400,370,7.5,已完成,快递站,银行卡
T003614,P006306,U002793,U002513,2021-07-20 00:00:00,350,330,5.71,退款中,快递站,现金
T003615,P007455,U000165,U001550,2022-11-23 00:00:00,100,90,10.0,已完成,食堂,支付宝
T003616,P004072,U001039,U000429,2022-04-09 00:00:00,1410,1380,2.13,已完成,校门口,微信
T003617,P006086,U002456,U001556,2023-02-24 00:00:00,80,70,12.5,已完成,校门口,微信
T003618,P007538,U000188,U000655,2023-11-02 00:00:00,90,80,11.11,已完成,体育馆,银行卡
T003619,P006180,U002447,U000526,2024-06-14 00:00:00,100,90,10.0,已完成,体育馆,支付宝
T003620,P000863,U001073,U001776,2022-05-19 00:00:00,100,90,10.0,已完成,校门口,现金
T003621,P004559,U001889,U000435,2022-07-09 00:00:00,1080,1050,2.78,已完成,校门口,支付宝
T003622,P002604,U002193,U001016,2021-09-03 00:00:00,250,230,8.0,已完成,教学楼,现金
T003623,P005837,U001653,U000181,2021-03-10 00:00:00,50,50,0.0,已完成,食堂,支付宝
T003624,P004056,U000214,U000843,2022-06-07 00:00:00,40,40,0.0,已完成,快递站,微信
T003625,P001763,U002333,U001947,2022-05-21 00:00:00,70,70,0.0,已完成,校门口,微信
T003626,P007728,U002575,U001069,2023-03-03 00:00:00,160,150,6.25,已完成,食堂,支付宝
T003627,P001239,U001269,U002198,2022-02-22 00:00:00,170,150,11.76,已完成,食堂,银行卡
T003628,P004739,U002704,U001166,2022-03-20 00:00:00,180,160,11.11,已完成,食堂,银行卡
T003629,P007352,U002336,U000614,2022-03-11 00:00:00,270,250,7.41,退款中,教学楼,支付宝
T003630,P003547,U000715,U002459,2021-12-03 00:00:00,250,250,0.0,已取消,线上交易,银行卡
T003631,P000464,U000383,U002917,2022-08-05 00:00:00,650,610,6.15,已完成,图书馆门口,微信
T003632,P003231,U001289,U000187,2020-11-15 00:00:00,300,300,0.0,已完成,校门口,支付宝
T003633,P006726,U001292,U001281,2022-01-04 00:00:00,170,160,5.88,已取消,食堂,微信
T003634,P002824,U000838,U001358,2022-03-05 00:00:00,50,50,0.0,已完成,宿舍楼下,支付宝
T003635,P004359,U001006,U001462,2022-12-25 00:00:00,160,150,6.25,已完成,教学楼,微信
T003636,P003909,U000082,U001849,2023-10-16 00:00:00,140,140,0.0,已完成,线上交易,银行卡
T003637,P004975,U000520,U002005,2021-09-05 00:00:00,50,50,0.0,已完成,校门口,现金
T003638,P003582,U000570,U000326,2024-02-25 00:00:00,90,80,11.11,已完成,教学楼,支付宝
T003639,P001272,U000171,U001084,2021-02-03 00:00:00,100,100,0.0,退款中,线上交易,微信
T003640,P007956,U001386,U002436,2020-11-02 00:00:00,270,270,0.0,已完成,快递站,银行卡
T003641,P004715,U001398,U000675,2024-03-08 00:00:00,140,130,7.14,已取消,宿舍楼下,银行卡
T003642,P005129,U000080,U000040,2024-06-30 00:00:00,420,400,4.76,已完成,图书馆门口,支付宝
T003643,P007508,U000806,U000800,2023-12-16 00:00:00,2750,2690,2.18,已取消,教学楼,支付宝
T003644,P003894,U001334,U001745,2020-11-07 00:00:00,50,50,0.0,已完成,教学楼,现金
T003645,P005881,U001806,U002950,2022-10-24 00:00:00,6530,6020,7.81,已完成,体育馆,银行卡
T003646,P000935,U002934,U001891,2021-08-03 00:00:00,100,90,10.0,已取消,教学楼,支付宝
T003647,P003661,U000854,U000850,2020-11-03 00:00:00,340,310,8.82,已完成,食堂,银行卡
T003648,P003434,U000317,U001740,2021-08-18 00:00:00,90,80,11.11,已完成,线上交易,现金
T003649,P005769,U001136,U000895,2022-07-06 00:00:00,230,210,8.7,已完成,线上交易,支付宝
T003650,P006412,U000546,U002279,2023-02-16 00:00:00,280,260,7.14,退款中,线上交易,支付宝
T003651,P000260,U000767,U001542,2022-07-12 00:00:00,410,380,7.32,退款中,快递站,现金
T003652,P003017,U002404,U000165,2024-02-02 00:00:00,30,30,0.0,已完成,食堂,微信
T003653,P003941,U002281,U001622,2022-08-22 00:00:00,60,60,0.0,已完成,线上交易,微信
T003654,P002684,U000365,U001587,2024-06-17 00:00:00,320,320,0.0,已完成,图书馆门口,微信
T003655,P004851,U001910,U001127,2021-01-02 00:00:00,200,190,5.0,已完成,快递站,银行卡
T003656,P007779,U002482,U002528,2023-10-25 00:00:00,170,160,5.88,已取消,食堂,微信
T003657,P005929,U000674,U002923,2021-12-03 00:00:00,230,220,4.35,退款中,食堂,支付宝
T003658,P005572,U002851,U000121,2022-12-09 00:00:00,160,150,6.25,已取消,校门口,支付宝
T003659,P001314,U002858,U001501,2021-02-28 00:00:00,240,230,4.17,已完成,线上交易,微信
T003660,P003567,U000911,U001082,2022-12-15 00:00:00,120,120,0.0,已完成,食堂,支付宝
T003661,P006825,U001316,U001747,2021-11-30 00:00:00,20,20,0.0,已完成,校门口,现金
T003662,P004954,U000672,U002840,2022-06-30 00:00:00,630,600,4.76,已完成,快递站,支付宝
T003663,P006785,U002220,U000622,2022-07-24 00:00:00,280,260,7.14,已取消,宿舍楼下,现金
T003664,P000339,U000789,U001832,2024-06-23 00:00:00,70,70,0.0,退款中,体育馆,银行卡
T003665,P002261,U000688,U000462,2022-09-12 00:00:00,250,240,4.0,已完成,图书馆门口,现金
T003666,P006516,U000817,U002491,2023-04-23 00:00:00,160,140,12.5,已完成,体育馆,微信
T003667,P001204,U002597,U000901,2022-10-31 00:00:00,270,250,7.41,已完成,体育馆,现金
T003668,P004343,U001803,U002651,2024-03-07 00:00:00,70,60,14.29,退款中,快递站,银行卡
T003669,P005548,U001253,U001724,2022-12-23 00:00:00,150,140,6.67,已完成,食堂,银行卡
T003670,P007156,U002435,U002801,2022-08-20 00:00:00,130,130,0.0,已完成,教学楼,支付宝
T003671,P003843,U000042,U001629,2022-07-05 00:00:00,30,30,0.0,已完成,教学楼,支付宝
T003672,P005998,U002795,U002705,2023-02-19 00:00:00,110,100,9.09,已取消,校门口,微信
T003673,P000354,U000457,U000018,2022-08-28 00:00:00,370,340,8.11,退款中,校门口,微信
T003674,P005810,U000247,U001252,2021-06-01 00:00:00,340,340,0.0,已完成,宿舍楼下,现金
