user_id,username,university,enrollment_year,grade,register_date,credit_score,total_transactions,total_sales
U002243,user_36398,浙江大学,2021,大四,2022-02-11,83,0,0
U002244,user_62198,武汉大学,2019,研二,2022-04-22,88,0,0
U002245,user_65403,中山大学,2022,大三,2023-11-18,69,0,0
U002246,user_73176,北京大学,2021,大四,2024-01-24,65,0,0
U002247,user_49351,四川大学,2022,大三,2023-02-04,95,0,0
U002248,user_33029,浙江大学,2021,大四,2024-04-07,79,0,0
U002249,user_69454,浙江大学,2021,大四,2024-05-12,64,0,0
U002250,user_53677,复旦大学,2023,大二,2024-04-28,72,0,0
U002251,user_30280,天津大学,2019,研二,2019-09-09,60,0,0
U002252,user_75627,哈尔滨工业大学,2023,大二,2024-03-10,91,0,0
U002253,user_63025,天津大学,2021,大四,2023-11-18,83,0,0
U002254,user_60336,华中科技大学,2020,研一,2024-04-05,97,0,0
U002255,user_19336,武汉大学,2018,研三,2020-01-23,84,0,0
U002256,user_84135,复旦大学,2019,研二,2023-12-11,87,0,0
U002257,user_43457,同济大学,2023,大二,2024-02-26,92,0,0
U002258,user_74044,西安交通大学,2023,大二,2024-03-07,63,0,0
U002259,user_95315,武汉大学,2021,大四,2023-01-19,75,0,0
U002260,user_72616,北京大学,2020,研一,2024-03-16,61,0,0
U002261,user_97251,西安交通大学,2019,研二,2021-02-17,98,0,0
U002262,user_69699,西安交通大学,2019,研二,2021-02-02,75,0,0
U002263,user_88924,四川大学,2023,大二,2023-11-22,60,0,0
U002264,user_25300,同济大学,2018,研三,2022-12-23,85,0,0
U002265,user_86829,天津大学,2018,研三,2024-06-24,72,0,0
U002266,user_65436,复旦大学,2021,大四,2023-01-31,79,0,0
U002267,user_75620,中山大学,2023,大二,2024-03-14,97,0,0
U002268,user_50367,哈尔滨工业大学,2021,大四,2022-03-02,66,0,0
U002269,user_93385,四川大学,2020,研一,2021-06-20,77,0,0
U002270,user_37462,天津大学,2023,大二,2024-03-22,79,0,0
U002271,user_10841,复旦大学,2021,大四,2021-09-04,66,0,0
U002272,user_19154,同济大学,2023,大二,2024-04-01,93,0,0
U002273,user_64636,西安交通大学,2020,研一,2023-01-31,70,0,0
U002274,user_33121,南京大学,2019,研二,2023-08-12,68,0,0
U002275,user_35954,华中科技大学,2019,研二,2022-06-26,67,0,0
U002276,user_69069,四川大学,2019,研二,2020-09-15,72,0,0
U002277,user_17730,哈尔滨工业大学,2019,研二,2024-03-15,72,0,0
U002278,user_43993,天津大学,2021,大四,2024-02-20,100,0,0
U002279,user_91844,清华大学,2023,大二,2023-11-25,65,0,0
U002280,user_48420,清华大学,2021,大四,2022-05-14,77,0,0
U002281,user_18423,南京大学,2018,研三,2021-04-19,90,0,0
U002282,user_73595,西安交通大学,2018,研三,2018-10-09,63,0,0
U002283,user_44875,同济大学,2018,研三,2019-02-19,66,0,0
U002284,user_37665,中山大学,2018,研三,2022-11-17,98,0,0
U002285,user_78167,同济大学,2020,研一,2023-05-24,90,0,0
U002286,user_54175,四川大学,2021,大四,2023-07-22,83,0,0
U002287,user_99372,天津大学,2020,研一,2022-06-08,75,0,0
U002288,user_57344,西安交通大学,2021,大四,2023-10-16,99,0,0
U002289,user_17502,南京大学,2020,研一,2021-03-25,60,0,0
U002290,user_69889,东南大学,2023,大二,2024-03-24,68,0,0
U002291,user_13365,四川大学,2018,研三,2021-10-19,75,0,0
U002292,user_58290,华中科技大学,2022,大三,2023-12-31,92,0,0
U002293,user_64149,西安交通大学,2019,研二,2019-09-07,100,0,0
U002294,user_52229,北京大学,2023,大二,2024-03-03,62,0,0
U002295,user_52667,西安交通大学,2021,大四,2022-12-23,98,0,0
U002296,user_73509,武汉大学,2023,大二,2023-10-12,82,0,0
U002297,user_66087,天津大学,2021,大四,2022-03-25,84,0,0
U002298,user_48517,四川大学,2019,研二,2023-08-29,69,0,0
U002299,user_78164,天津大学,2022,大三,2024-01-30,62,0,0
U002300,user_26759,华中科技大学,2018,研三,2022-01-17,95,0,0
U002301,user_71184,复旦大学,2021,大四,2022-04-25,90,0,0
U002302,user_96853,中山大学,2019,研二,2021-01-11,73,0,0
U002303,user_32338,同济大学,2023,大二,2023-10-16,66,0,0
U002304,user_67002,哈尔滨工业大学,2018,研三,2020-06-18,80,0,0
U002305,user_60264,同济大学,2020,研一,2021-11-26,76,0,0
U002306,user_97285,华中科技大学,2023,大二,2023-11-03,68,0,0
U002307,user_80063,西安交通大学,2023,大二,2024-05-09,65,0,0
U002308,user_53620,东南大学,2019,研二,2022-11-23,98,0,0
U002309,user_18476,西安交通大学,2020,研一,2022-10-13,84,0,0
U002310,user_95710,西安交通大学,2022,大三,2023-11-22,74,0,0
U002311,user_39301,浙江大学,2018,研三,2021-12-05,65,0,0
U002312,user_24599,清华大学,2020,研一,2023-12-27,72,0,0
U002313,user_25218,四川大学,2020,研一,2021-05-19,80,0,0
U002314,user_59832,四川大学,2023,大二,2023-09-01,79,0,0
U002315,user_18111,四川大学,2022,大三,2023-03-14,84,0,0
U002316,user_65535,南京大学,2020,研一,2024-06-23,68,0,0
U002317,user_78124,西安交通大学,2022,大三,2024-04-27,74,0,0
U002318,user_23970,武汉大学,2018,研三,2023-10-31,80,0,0
U002319,user_28966,东南大学,2020,研一,2021-11-23,91,0,0
U002320,user_99126,华中科技大学,2019,研二,2023-01-14,78,0,0
U002321,user_29119,哈尔滨工业大学,2023,大二,2023-09-18,98,0,0
U002322,user_51961,浙江大学,2022,大三,2023-01-05,77,0,0
U002323,user_85231,华中科技大学,2023,大二,2023-12-20,91,0,0
U002324,user_48206,哈尔滨工业大学,2021,大四,2021-12-30,81,0,0
U002325,user_30014,东南大学,2023,大二,2023-12-17,74,0,0
U002326,user_16889,天津大学,2019,研二,2024-06-20,91,0,0
U002327,user_61355,浙江大学,2023,大二,2023-11-21,61,0,0
U002328,user_81819,武汉大学,2020,研一,2023-01-14,90,0,0
U002329,user_55653,同济大学,2021,大四,2023-11-10,64,0,0
U002330,user_79185,哈尔滨工业大学,2020,研一,2022-04-02,72,0,0
U002331,user_81828,武汉大学,2018,研三,2020-02-19,80,0,0
U002332,user_86072,东南大学,2018,研三,2022-01-28,89,0,0
U002333,user_95804,复旦大学,2022,大三,2023-01-19,88,0,0
U002334,user_73234,浙江大学,2019,研二,2020-11-03,73,0,0
U002335,user_35644,哈尔滨工业大学,2023,大二,2023-09-05,83,0,0
U002336,user_85455,清华大学,2023,大二,2023-11-15,84,0,0
U002337,user_65982,西安交通大学,2019,研二,2019-12-25,66,0,0
U002338,user_56607,华中科技大学,2019,研二,2019-12-17,67,0,0
U002339,user_77559,西安交通大学,2020,研一,2023-12-30,87,0,0
U002340,user_29473,西安交通大学,2023,大二,2024-03-25,75,0,0
U002341,user_14455,清华大学,2019,研二,2021-11-21,91,0,0
U002342,user_49674,哈尔滨工业大学,2022,大三,2023-02-24,84,0,0
U002343,user_97914,西安交通大学,2018,研三,2023-11-13,84,0,0
U002344,user_46073,西安交通大学,2023,大二,2024-04-15,83,0,0
U002345,user_11520,清华大学,2018,研三,2019-08-05,67,0,0
U002346,user_74122,西安交通大学,2023,大二,2024-05-18,74,0,0
U002347,user_13018,四川大学,2022,大三,2024-04-09,90,0,0
U002348,user_45877,哈尔滨工业大学,2023,大二,2023-10-19,97,0,0
U002349,user_33736,武汉大学,2021,大四,2024-02-06,79,0,0
U002350,user_84897,复旦大学,2018,研三,2022-04-25,64,0,0
U002351,user_80452,复旦大学,2021,大四,2021-10-11,85,0,0
U002352,user_82883,东南大学,2022,大三,2024-02-25,91,0,0
U002353,user_18379,中山大学,2022,大三,2024-03-05,67,0,0
U002354,user_37192,西安交通大学,2018,研三,2020-09-10,98,0,0
U002355,user_33584,北京大学,2022,大三,2023-12-02,80,0,0
U002356,user_26127,北京大学,2019,研二,2022-11-21,73,0,0
U002357,user_95542,复旦大学,2018,研三,2021-07-18,62,0,0
U002358,user_21090,清华大学,2022,大三,2023-07-03,83,0,0
U002359,user_81359,复旦大学,2021,大四,2021-09-01,75,0,0
U002360,user_49400,北京大学,2022,大三,2023-06-28,94,0,0
U002361,user_68316,复旦大学,2022,大三,2024-01-16,80,0,0
U002362,user_78506,天津大学,2020,研一,2024-01-25,94,0,0
U002363,user_76924,上海交通大学,2023,大二,2023-10-21,62,0,0
U002364,user_41077,北京大学,2019,研二,2020-06-17,79,0,0
U002365,user_38208,复旦大学,2022,大三,2024-03-19,73,0,0
U002366,user_87566,南京大学,2020,研一,2021-05-22,99,0,0
U002367,user_65314,清华大学,2022,大三,2023-05-20,76,0,0
U002368,user_60040,西安交通大学,2019,研二,2021-11-28,89,0,0
U002369,user_20912,浙江大学,2023,大二,2024-04-05,69,0,0
U002370,user_80242,上海交通大学,2018,研三,2021-09-08,100,0,0
U002371,user_94616,上海交通大学,2023,大二,2024-03-09,96,0,0
U002372,user_96155,西安交通大学,2022,大三,2024-05-12,70,0,0
U002373,user_65009,东南大学,2019,研二,2021-06-09,87,0,0
U002374,user_59668,北京大学,2022,大三,2023-05-12,64,0,0
U002375,user_45405,清华大学,2022,大三,2022-12-22,95,0,0
U002376,user_63317,清华大学,2020,研一,2024-04-04,65,0,0
U002377,user_57555,天津大学,2020,研一,2022-03-14,69,0,0
U002378,user_39591,浙江大学,2018,研三,2019-10-07,84,0,0
U002379,user_39127,武汉大学,2018,研三,2020-01-19,71,0,0
U002380,user_79006,哈尔滨工业大学,2020,研一,2023-12-20,91,0,0
U002381,user_22522,中山大学,2020,研一,2023-11-16,78,0,0
U002382,user_82291,浙江大学,2022,大三,2022-12-11,63,0,0
U002383,user_32380,南京大学,2021,大四,2022-09-06,82,0,0
U002384,user_98842,同济大学,2022,大三,2024-03-18,98,0,0
U002385,user_62776,华中科技大学,2022,大三,2023-01-09,76,0,0
U002386,user_11244,西安交通大学,2022,大三,2023-02-07,68,0,0
U002387,user_28700,武汉大学,2022,大三,2023-06-01,63,0,0
U002388,user_93780,南京大学,2023,大二,2024-01-06,98,0,0
U002389,user_64820,哈尔滨工业大学,2021,大四,2022-09-10,88,0,0
U002390,user_56399,同济大学,2021,大四,2024-06-25,78,0,0
U002391,user_46152,武汉大学,2022,大三,2023-04-23,79,0,0
U002392,user_93313,东南大学,2018,研三,2022-02-03,86,0,0
U002393,user_50991,东南大学,2018,研三,2019-07-23,64,0,0
U002394,user_41462,清华大学,2019,研二,2022-11-22,63,0,0
U002395,user_21086,哈尔滨工业大学,2020,研一,2023-10-10,91,0,0
U002396,user_11401,武汉大学,2023,大二,2024-05-18,68,0,0
U002397,user_72869,华中科技大学,2022,大三,2024-02-28,67,0,0
U002398,user_63145,北京大学,2022,大三,2023-03-14,60,0,0
U002399,user_65702,哈尔滨工业大学,2022,大三,2023-08-20,75,0,0
U002400,user_96661,天津大学,2022,大三,2024-05-16,62,0,0
U002401,user_89609,华中科技大学,2019,研二,2023-06-13,93,0,0
U002402,user_39500,复旦大学,2018,研三,2022-10-13,68,0,0
U002403,user_77329,南京大学,2018,研三,2023-05-29,91,0,0
U002404,user_59688,复旦大学,2020,研一,2021-04-20,81,0,0
U002405,user_99006,上海交通大学,2022,大三,2022-12-30,78,0,0
U002406,user_49213,华中科技大学,2020,研一,2022-02-25,73,0,0
U002407,user_10292,哈尔滨工业大学,2023,大二,2024-06-18,85,0,0
U002408,user_38503,天津大学,2020,研一,2024-04-09,92,0,0
U002409,user_14643,天津大学,2021,大四,2024-05-27,63,0,0
U002410,user_56628,北京大学,2022,大三,2023-12-16,81,0,0
U002411,user_49105,南京大学,2018,研三,2018-09-22,82,0,0
U002412,user_34400,武汉大学,2020,研一,2020-09-19,66,0,0
U002413,user_66466,华中科技大学,2019,研二,2020-02-21,93,0,0
U002414,user_77412,天津大学,2019,研二,2021-12-20,67,0,0
U002415,user_73886,北京大学,2019,研二,2023-12-24,76,0,0
U002416,user_39634,华中科技大学,2021,大四,2023-10-07,79,0,0
U002417,user_57775,武汉大学,2019,研二,2022-09-03,77,0,0
U002418,user_24246,华中科技大学,2023,大二,2024-04-12,70,0,0
U002419,user_28333,南京大学,2023,大二,2024-04-10,60,0,0
U002420,user_57085,天津大学,2023,大二,2023-12-11,67,0,0
U002421,user_34846,浙江大学,2018,研三,2020-03-01,85,0,0
U002422,user_65188,哈尔滨工业大学,2020,研一,2020-11-04,70,0,0
U002423,user_97320,上海交通大学,2021,大四,2023-02-27,67,0,0
U002424,user_65193,华中科技大学,2022,大三,2024-01-21,68,0,0
U002425,user_52583,同济大学,2021,大四,2024-06-24,84,0,0
U002426,user_27225,清华大学,2018,研三,2018-11-26,68,0,0
U002427,user_30387,南京大学,2022,大三,2022-09-14,75,0,0
U002428,user_16820,西安交通大学,2020,研一,2023-01-28,98,0,0
U002429,user_11052,武汉大学,2021,大四,2023-04-16,78,0,0
U002430,user_73691,清华大学,2021,大四,2023-01-21,99,0,0
U002431,user_29987,哈尔滨工业大学,2022,大三,2023-03-11,75,0,0
U002432,user_46849,同济大学,2018,研三,2021-08-15,75,0,0
U002433,user_97337,东南大学,2021,大四,2022-10-12,90,0,0
U002434,user_23508,哈尔滨工业大学,2023,大二,2024-05-15,99,0,0
U002435,user_33748,上海交通大学,2022,大三,2024-06-06,100,0,0
U002436,user_29493,上海交通大学,2018,研三,2020-02-24,85,0,0
U002437,user_15028,浙江大学,2019,研二,2020-06-26,87,0,0
U002438,user_12314,四川大学,2019,研二,2020-03-05,63,0,0
U002439,user_59853,武汉大学,2022,大三,2023-07-11,100,0,0
U002440,user_40333,上海交通大学,2020,研一,2023-01-21,90,0,0
U002441,user_18041,中山大学,2021,大四,2021-12-15,79,0,0
U002442,user_24425,浙江大学,2020,研一,2022-03-29,82,0,0
U002443,user_64797,上海交通大学,2020,研一,2020-12-07,71,0,0
U002444,user_15359,北京大学,2018,研三,2022-04-10,73,0,0
U002445,user_47397,华中科技大学,2020,研一,2024-01-26,66,0,0
U002446,user_66479,复旦大学,2020,研一,2023-06-04,83,0,0
U002447,user_53815,浙江大学,2018,研三,2019-10-02,60,0,0
U002448,user_99517,中山大学,2019,研二,2021-07-10,83,0,0
U002449,user_57367,哈尔滨工业大学,2022,大三,2024-02-24,98,0,0
U002450,user_58705,上海交通大学,2023,大二,2024-01-20,73,0,0
U002451,user_86588,武汉大学,2018,研三,2019-11-10,68,0,0
U002452,user_92517,哈尔滨工业大学,2022,大三,2023-01-02,62,0,0
U002453,user_86881,天津大学,2023,大二,2023-12-07,72,0,0
U002454,user_68427,天津大学,2018,研三,2019-07-04,94,0,0
U002455,user_91134,南京大学,2020,研一,2023-04-30,72,0,0
U002456,user_79934,哈尔滨工业大学,2019,研二,2019-11-29,68,0,0
U002457,user_35127,武汉大学,2022,大三,2023-05-17,95,0,0
U002458,user_55526,天津大学,2020,研一,2023-03-08,100,0,0
U002459,user_25391,天津大学,2021,大四,2022-01-17,90,0,0
U002460,user_64919,中山大学,2022,大三,2022-09-23,70,0,0
U002461,user_88532,浙江大学,2023,大二,2023-11-06,78,0,0
U002462,user_15956,四川大学,2018,研三,2020-10-19,85,0,0
U002463,user_74884,西安交通大学,2022,大三,2024-02-08,64,0,0
U002464,user_31694,华中科技大学,2022,大三,2023-09-29,95,0,0
U002465,user_61150,武汉大学,2022,大三,2023-06-06,73,0,0
U002466,user_34125,北京大学,2019,研二,2022-11-15,73,0,0
U002467,user_87609,哈尔滨工业大学,2018,研三,2024-06-01,89,0,0
U002468,user_76036,哈尔滨工业大学,2023,大二,2024-05-26,76,0,0
U002469,user_49768,东南大学,2019,研二,2021-04-29,77,0,0
U002470,user_82371,清华大学,2019,研二,2020-12-02,62,0,0
U002471,user_79935,上海交通大学,2020,研一,2020-11-20,100,0,0
U002472,user_29416,天津大学,2020,研一,2021-05-31,77,0,0
U002473,user_16752,西安交通大学,2019,研二,2024-04-13,73,0,0
U002474,user_80070,清华大学,2018,研三,2022-07-25,100,0,0
U002475,user_89319,南京大学,2020,研一,2021-02-18,95,0,0
U002476,user_44608,哈尔滨工业大学,2019,研二,2021-12-15,99,0,0
U002477,user_48652,南京大学,2018,研三,2018-10-13,82,0,0
U002478,user_38741,哈尔滨工业大学,2020,研一,2021-08-28,76,0,0
U002479,user_12049,中山大学,2023,大二,2024-06-25,66,0,0
U002480,user_60067,西安交通大学,2020,研一,2024-03-06,100,0,0
U002481,user_89212,中山大学,2019,研二,2024-03-30,88,0,0
U002482,user_38919,南京大学,2020,研一,2021-10-23,97,0,0
U002483,user_92549,同济大学,2021,大四,2022-07-16,88,0,0
U002484,user_40372,哈尔滨工业大学,2023,大二,2024-04-10,83,0,0
U002485,user_29442,天津大学,2021,大四,2022-03-11,91,0,0
U002486,user_33791,华中科技大学,2019,研二,2024-03-28,71,0,0
U002487,user_34754,四川大学,2021,大四,2022-09-05,78,0,0
U002488,user_12758,浙江大学,2019,研二,2020-08-29,85,0,0
U002489,user_89668,上海交通大学,2018,研三,2020-04-10,64,0,0
U002490,user_65888,上海交通大学,2021,大四,2023-12-04,66,0,0
U002491,user_79045,复旦大学,2023,大二,2023-09-07,98,0,0
U002492,user_23071,武汉大学,2021,大四,2021-10-13,67,0,0
U002493,user_11776,同济大学,2023,大二,2023-09-23,68,0,0
U002494,user_42550,同济大学,2018,研三,2021-09-01,69,0,0
U002495,user_92232,四川大学,2018,研三,2018-10-09,66,0,0
U002496,user_81089,哈尔滨工业大学,2020,研一,2021-02-22,72,0,0
U002497,user_28249,华中科技大学,2022,大三,2023-11-29,70,0,0
U002498,user_50289,南京大学,2021,大四,2022-07-14,75,0,0
U002499,user_17323,中山大学,2023,大二,2024-01-15,100,0,0
U002500,user_81252,清华大学,2018,研三,2019-03-02,66,0,0
U002501,user_81387,浙江大学,2018,研三,2024-05-27,86,0,0
U002502,user_28590,北京大学,2019,研二,2019-10-20,74,0,0
U002503,user_65985,武汉大学,2019,研二,2021-08-24,78,0,0
U002504,user_39607,天津大学,2023,大二,2024-03-15,67,0,0
U002505,user_74463,复旦大学,2018,研三,2021-03-08,66,0,0
U002506,user_46937,南京大学,2018,研三,2022-05-29,67,0,0
U002507,user_57250,天津大学,2018,研三,2019-02-25,98,0,0
U002508,user_29805,复旦大学,2021,大四,2023-07-18,98,0,0
U002509,user_33771,西安交通大学,2021,大四,2022-07-05,79,0,0
U002510,user_91888,东南大学,2020,研一,2022-08-15,66,0,0
U002511,user_45532,天津大学,2021,大四,2023-09-26,76,0,0
U002512,user_20009,同济大学,2018,研三,2020-05-01,69,0,0
U002513,user_51976,复旦大学,2021,大四,2024-03-03,90,0,0
U002514,user_18822,清华大学,2022,大三,2023-11-12,77,0,0
U002515,user_28961,清华大学,2020,研一,2021-05-20,71,0,0
U002516,user_60465,南京大学,2020,研一,2023-06-10,87,0,0
U002517,user_73083,哈尔滨工业大学,2021,大四,2023-07-15,68,0,0
U002518,user_95715,天津大学,2019,研二,2021-10-24,86,0,0
U002519,user_82002,华中科技大学,2022,大三,2024-02-29,91,0,0
U002520,user_79792,中山大学,2019,研二,2021-10-27,65,0,0
U002521,user_86148,哈尔滨工业大学,2021,大四,2022-11-24,65,0,0
U002522,user_40827,南京大学,2018,研三,2020-12-11,61,0,0
U002523,user_57500,中山大学,2021,大四,2022-06-01,67,0,0
U002524,user_17808,天津大学,2020,研一,2022-09-10,68,0,0
U002525,user_48626,华中科技大学,2019,研二,2024-05-07,95,0,0
U002526,user_65191,上海交通大学,2019,研二,2024-04-22,74,0,0
U002527,user_17322,哈尔滨工业大学,2019,研二,2020-04-28,69,0,0
U002528,user_59474,哈尔滨工业大学,2018,研三,2023-06-06,83,0,0
U002529,user_17088,哈尔滨工业大学,2018,研三,2019-06-30,90,0,0
U002530,user_87847,东南大学,2019,研二,2019-11-01,69,0,0
U002531,user_57873,复旦大学,2018,研三,2021-05-31,64,0,0
U002532,user_11635,四川大学,2021,大四,2022-07-04,71,0,0
U002533,user_71573,哈尔滨工业大学,2019,研二,2023-11-11,93,0,0
U002534,user_49257,华中科技大学,2021,大四,2023-07-23,88,0,0
U002535,user_94521,哈尔滨工业大学,2018,研三,2021-11-18,67,0,0
U002536,user_30432,北京大学,2023,大二,2023-09-17,98,0,0
U002537,user_32751,中山大学,2019,研二,2019-09-23,85,0,0
U002538,user_65524,西安交通大学,2021,大四,2023-02-11,96,0,0
U002539,user_75781,浙江大学,2023,大二,2023-12-26,87,0,0
U002540,user_30552,浙江大学,2018,研三,2022-11-25,68,0,0
U002541,user_37769,武汉大学,2022,大三,2022-10-28,74,0,0
U002542,user_61418,复旦大学,2023,大二,2024-06-13,98,0,0
U002543,user_20119,东南大学,2023,大二,2024-04-27,90,0,0
U002544,user_51050,西安交通大学,2023,大二,2024-03-26,84,0,0
U002545,user_31603,北京大学,2020,研一,2024-04-17,87,0,0
U002546,user_35523,浙江大学,2018,研三,2019-11-02,64,0,0
U002547,user_57540,四川大学,2020,研一,2020-10-28,75,0,0
U002548,user_46989,复旦大学,2022,大三,2022-12-19,64,0,0
U002549,user_37775,四川大学,2018,研三,2022-02-18,72,0,0
U002550,user_82311,上海交通大学,2023,大二,2023-09-17,75,0,0
U002551,user_45280,清华大学,2022,大三,2024-04-01,62,0,0
U002552,user_83890,同济大学,2021,大四,2021-12-03,63,0,0
U002553,user_51232,清华大学,2020,研一,2020-09-18,82,0,0
U002554,user_47015,武汉大学,2022,大三,2023-03-19,80,0,0
U002555,user_61202,哈尔滨工业大学,2020,研一,2021-05-24,66,0,0
U002556,user_53426,武汉大学,2023,大二,2024-05-15,66,0,0
U002557,user_75821,同济大学,2019,研二,2019-10-19,97,0,0
U002558,user_60084,华中科技大学,2022,大三,2022-10-09,78,0,0
U002559,user_31131,复旦大学,2023,大二,2024-04-25,65,0,0
U002560,user_92044,清华大学,2023,大二,2023-12-28,73,0,0
U002561,user_99320,西安交通大学,2019,研二,2023-12-23,70,0,0
U002562,user_75748,中山大学,2023,大二,2024-05-25,81,0,0
U002563,user_68652,同济大学,2019,研二,2021-07-26,78,0,0
U002564,user_57227,四川大学,2021,大四,2021-11-21,84,0,0
U002565,user_41340,上海交通大学,2022,大三,2024-05-14,64,0,0
U002566,user_29975,四川大学,2023,大二,2024-05-12,66,0,0
U002567,user_11958,复旦大学,2020,研一,2023-09-26,65,0,0
U002568,user_75393,清华大学,2021,大四,2023-06-05,70,0,0
U002569,user_48745,复旦大学,2018,研三,2021-10-22,96,0,0
U002570,user_57622,南京大学,2018,研三,2019-06-19,71,0,0
U002571,user_70390,浙江大学,2021,大四,2023-02-07,88,0,0
U002572,user_95235,天津大学,2019,研二,2020-05-11,96,0,0
U002573,user_73997,北京大学,2020,研一,2022-04-11,85,0,0
U002574,user_63612,东南大学,2022,大三,2023-01-11,88,0,0
U002575,user_58068,中山大学,2022,大三,2023-07-19,83,0,0
U002576,user_20943,西安交通大学,2021,大四,2024-03-10,76,0,0
U002577,user_99463,北京大学,2022,大三,2024-06-21,63,0,0
U002578,user_42088,哈尔滨工业大学,2022,大三,2022-09-09,69,0,0
U002579,user_23801,浙江大学,2021,大四,2022-07-22,96,0,0
U002580,user_62334,东南大学,2018,研三,2021-03-02,84,0,0
U002581,user_70591,西安交通大学,2018,研三,2022-07-31,89,0,0
U002582,user_71405,西安交通大学,2022,大三,2023-12-21,66,0,0
U002583,user_21248,复旦大学,2023,大二,2023-10-26,85,0,0
U002584,user_66769,上海交通大学,2021,大四,2023-07-06,64,0,0
U002585,user_51587,南京大学,2022,大三,2024-01-11,73,0,0
U002586,user_72419,清华大学,2020,研一,2023-03-20,62,0,0
U002587,user_81444,复旦大学,2021,大四,2022-06-26,100,0,0
U002588,user_37979,南京大学,2022,大三,2022-10-03,98,0,0
U002589,user_59844,北京大学,2020,研一,2023-01-29,90,0,0
U002590,user_37973,北京大学,2019,研二,2019-10-17,87,0,0
U002591,user_45369,浙江大学,2023,大二,2023-11-30,65,0,0
U002592,user_28577,清华大学,2020,研一,2022-12-09,65,0,0
U002593,user_49103,东南大学,2023,大二,2024-04-19,86,0,0
U002594,user_78783,上海交通大学,2023,大二,2024-01-11,71,0,0
U002595,user_17044,清华大学,2021,大四,2023-08-02,79,0,0
U002596,user_31565,上海交通大学,2020,研一,2023-01-07,90,0,0
U002597,user_72324,中山大学,2023,大二,2023-11-22,87,0,0
U002598,user_56490,天津大学,2023,大二,2024-06-19,84,0,0
U002599,user_11301,中山大学,2022,大三,2023-03-23,64,0,0
U002600,user_97551,四川大学,2022,大三,2023-01-27,80,0,0
U002601,user_97040,东南大学,2023,大二,2024-02-10,60,0,0
U002602,user_29727,天津大学,2021,大四,2022-06-30,91,0,0
U002603,user_51472,清华大学,2023,大二,2024-03-27,76,0,0
U002604,user_78248,哈尔滨工业大学,2018,研三,2023-09-20,68,0,0
U002605,user_93138,华中科技大学,2023,大二,2024-06-23,66,0,0
U002606,user_14782,上海交通大学,2023,大二,2023-12-06,86,0,0
U002607,user_81576,同济大学,2019,研二,2023-01-13,84,0,0
U002608,user_38329,南京大学,2019,研二,2020-09-26,96,0,0
U002609,user_11883,南京大学,2020,研一,2020-10-04,79,0,0
U002610,user_50234,中山大学,2018,研三,2024-04-06,89,0,0
U002611,user_64270,武汉大学,2020,研一,2022-08-23,94,0,0
U002612,user_65816,中山大学,2020,研一,2021-04-21,71,0,0
U002613,user_70138,武汉大学,2020,研一,2021-08-29,95,0,0
U002614,user_87973,复旦大学,2022,大三,2023-11-21,84,0,0
U002615,user_47359,东南大学,2023,大二,2024-04-11,100,0,0
U002616,user_47125,哈尔滨工业大学,2022,大三,2022-12-11,65,0,0
U002617,user_23606,清华大学,2023,大二,2023-09-09,99,0,0
U002618,user_63907,清华大学,2021,大四,2022-03-24,100,0,0
U002619,user_68209,中山大学,2022,大三,2022-10-04,78,0,0
U002620,user_65134,上海交通大学,2019,研二,2024-01-09,89,0,0
U002621,user_82297,武汉大学,2018,研三,2020-11-10,90,0,0
U002622,user_26310,南京大学,2021,大四,2023-12-25,85,0,0
U002623,user_10996,南京大学,2019,研二,2022-07-06,78,0,0
U002624,user_45076,天津大学,2023,大二,2024-01-14,79,0,0
U002625,user_64357,西安交通大学,2019,研二,2019-09-09,86,0,0
U002626,user_14282,北京大学,2018,研三,2020-05-21,83,0,0
U002627,user_78021,东南大学,2023,大二,2024-02-10,81,0,0
U002628,user_32336,四川大学,2021,大四,2023-01-09,95,0,0
U002629,user_61296,上海交通大学,2022,大三,2024-06-21,85,0,0
U002630,user_16760,同济大学,2022,大三,2023-11-14,68,0,0
U002631,user_93397,武汉大学,2023,大二,2023-11-28,85,0,0
U002632,user_51697,中山大学,2019,研二,2022-02-12,74,0,0
U002633,user_23051,哈尔滨工业大学,2019,研二,2022-06-29,67,0,0
U002634,user_92764,四川大学,2021,大四,2023-02-15,95,0,0
U002635,user_30847,南京大学,2019,研二,2020-03-09,65,0,0
U002636,user_13360,武汉大学,2018,研三,2020-05-19,61,0,0
U002637,user_91015,哈尔滨工业大学,2022,大三,2022-11-20,96,0,0
U002638,user_60122,北京大学,2023,大二,2023-11-06,89,0,0
U002639,user_93160,西安交通大学,2020,研一,2021-09-18,75,0,0
U002640,user_95527,天津大学,2019,研二,2021-05-01,72,0,0
U002641,user_80178,东南大学,2019,研二,2023-09-27,84,0,0
U002642,user_44141,西安交通大学,2018,研三,2021-10-01,65,0,0
U002643,user_28844,西安交通大学,2018,研三,2019-10-29,67,0,0
U002644,user_70178,天津大学,2022,大三,2023-01-04,66,0,0
U002645,user_28590,浙江大学,2020,研一,2021-09-05,65,0,0
U002646,user_20142,华中科技大学,2020,研一,2021-10-31,85,0,0
U002647,user_23195,华中科技大学,2018,研三,2023-04-22,64,0,0
U002648,user_73768,西安交通大学,2018,研三,2021-01-09,86,0,0
U002649,user_59185,天津大学,2020,研一,2024-03-21,88,0,0
U002650,user_31116,复旦大学,2020,研一,2020-09-21,71,0,0
